ts,lat,lon,value
Sat Mar 30 2019 23:47:39 GMT+0000 (Coordinated Universal Time),"53.34953633800","6.46306941700",0.049
Sat Mar 30 2019 23:47:38 GMT+0000 (Coordinated Universal Time),"53.34991886300","6.46285272600",0.146
Sat Mar 30 2019 23:47:37 GMT+0000 (Coordinated Universal Time),"53.34986558800","6.46272928500",1.391
Sat Mar 30 2019 23:47:33 GMT+0000 (Coordinated Universal Time),"53.34979303400","6.46263280700",0.122
Sat Mar 30 2019 23:47:30 GMT+0000 (Coordinated Universal Time),"53.34980438600","6.46262562400",0.063
Sat Mar 30 2019 23:47:27 GMT+0000 (Coordinated Universal Time),"53.34981702400","6.46261811400",0.048
Sat Mar 30 2019 23:47:23 GMT+0000 (Coordinated Universal Time),"53.34982572800","6.46260278600",0.038
Sat Mar 30 2019 23:47:19 GMT+0000 (Coordinated Universal Time),"53.34983217200","6.46258140700",0.077
Sat Mar 30 2019 23:47:15 GMT+0000 (Coordinated Universal Time),"53.34983725400","6.46256129200",0.03
Sat Mar 30 2019 23:47:11 GMT+0000 (Coordinated Universal Time),"53.34983958900","6.46253762100",0.096
Sat Mar 30 2019 23:47:07 GMT+0000 (Coordinated Universal Time),"53.34984061100","6.46251726900",0.03
Sat Mar 30 2019 23:47:03 GMT+0000 (Coordinated Universal Time),"53.34983926900","6.46249461100",0.052
Sat Mar 30 2019 23:46:59 GMT+0000 (Coordinated Universal Time),"53.34983777100","6.46246955000",0.082
Sat Mar 30 2019 23:46:55 GMT+0000 (Coordinated Universal Time),"53.34983381100","6.46244730500",0.025
Sat Mar 30 2019 23:46:50 GMT+0000 (Coordinated Universal Time),"53.34982874700","6.46242749600",0.018
Sat Mar 30 2019 23:46:47 GMT+0000 (Coordinated Universal Time),"53.34982634500","6.46240616300",0.105
Sat Mar 30 2019 23:46:44 GMT+0000 (Coordinated Universal Time),"53.34981975100","6.46238211300",0.03
Sat Mar 30 2019 23:46:42 GMT+0000 (Coordinated Universal Time),"53.34981905000","6.46236256800",0.088
Sat Mar 30 2019 23:46:40 GMT+0000 (Coordinated Universal Time),"53.34982354700","6.46234369600",0.144
Sat Mar 30 2019 23:46:38 GMT+0000 (Coordinated Universal Time),"53.34981678200","6.46231575900",0.115
Sat Mar 30 2019 23:46:36 GMT+0000 (Coordinated Universal Time),"53.34982299900","6.46233771700",0.03
Sat Mar 30 2019 23:46:33 GMT+0000 (Coordinated Universal Time),"53.34982471200","6.46236841600",0.101
Sat Mar 30 2019 23:46:31 GMT+0000 (Coordinated Universal Time),"53.34983093900","6.46239522900",0.078
Sat Mar 30 2019 23:46:29 GMT+0000 (Coordinated Universal Time),"53.34981771600","6.46247610700",0.082
Sat Mar 30 2019 23:46:28 GMT+0000 (Coordinated Universal Time),"53.34981397000","6.46258013300",0.121
Sat Mar 30 2019 23:46:22 GMT+0000 (Coordinated Universal Time),"53.34989671800","6.46314924500",0.147
Sat Mar 30 2019 23:46:20 GMT+0000 (Coordinated Universal Time),"53.34989265400","6.46317327100",0.075
Sat Mar 30 2019 23:46:18 GMT+0000 (Coordinated Universal Time),"53.34988618600","6.46319730000",0.13
Sat Mar 30 2019 23:46:16 GMT+0000 (Coordinated Universal Time),"53.34987627600","6.46321206300",0.23
Sat Mar 30 2019 23:46:14 GMT+0000 (Coordinated Universal Time),"53.34986122400","6.46322341000",0.149
Sat Mar 30 2019 23:46:12 GMT+0000 (Coordinated Universal Time),"53.34984954100","6.46323583400",0.29
Sat Mar 30 2019 23:46:10 GMT+0000 (Coordinated Universal Time),"53.34983669700","6.46324670100",0.151
Sat Mar 30 2019 23:45:59 GMT+0000 (Coordinated Universal Time),"53.34984783000","6.46325727200",0.051
Sat Mar 30 2019 23:45:51 GMT+0000 (Coordinated Universal Time),"53.34985585600","6.46327180600",0.054
Sat Mar 30 2019 23:45:46 GMT+0000 (Coordinated Universal Time),"53.34986569500","6.46326137600",0.024
Sat Mar 30 2019 23:45:41 GMT+0000 (Coordinated Universal Time),"53.34987878300","6.46325141200",0
Sat Mar 30 2019 23:45:38 GMT+0000 (Coordinated Universal Time),"53.34989343400","6.46323958900",0.018
Sat Mar 30 2019 23:45:35 GMT+0000 (Coordinated Universal Time),"53.34990821800","6.46321918600",0.035
Sat Mar 30 2019 23:45:33 GMT+0000 (Coordinated Universal Time),"53.34991909500","6.46320043300",0.037
Sat Mar 30 2019 23:45:31 GMT+0000 (Coordinated Universal Time),"53.34993564700","6.46316351000",0.156
Sat Mar 30 2019 23:45:29 GMT+0000 (Coordinated Universal Time),"53.34992051500","6.46318131300",0.281
Sat Mar 30 2019 23:45:27 GMT+0000 (Coordinated Universal Time),"53.34990261000","6.46319088100",0.045
Sat Mar 30 2019 23:45:25 GMT+0000 (Coordinated Universal Time),"53.34988477000","6.46319284100",0.247
Sat Mar 30 2019 23:45:23 GMT+0000 (Coordinated Universal Time),"53.34990308300","6.46317789800",0.392
Sat Mar 30 2019 23:45:22 GMT+0000 (Coordinated Universal Time),"53.34991333500","6.46316150500",0.188
Sat Mar 30 2019 23:45:21 GMT+0000 (Coordinated Universal Time),"53.34992167100","6.46314468300",0.11
Sat Mar 30 2019 23:45:20 GMT+0000 (Coordinated Universal Time),"53.34993451500","6.46313145400",0.045
Sat Mar 30 2019 23:45:19 GMT+0000 (Coordinated Universal Time),"53.34994472100","6.46312198800",0.35
Sat Mar 30 2019 23:45:18 GMT+0000 (Coordinated Universal Time),"53.34996972600","6.46301961700",0.203
Sat Mar 30 2019 23:45:17 GMT+0000 (Coordinated Universal Time),"53.35002115900","6.46289921600",0.185
Sat Mar 30 2019 23:45:16 GMT+0000 (Coordinated Universal Time),"53.35048507900","6.46205477700",0.071
Sat Mar 30 2019 23:45:11 GMT+0000 (Coordinated Universal Time),"53.34989344500","6.46308485900",0.087
Sat Mar 30 2019 23:45:09 GMT+0000 (Coordinated Universal Time),"53.34988151300","6.46308344600",0.189
Sat Mar 30 2019 23:45:00 GMT+0000 (Coordinated Universal Time),"53.34988138200","6.46306221000",0.113
Sat Mar 30 2019 23:44:55 GMT+0000 (Coordinated Universal Time),"53.34989104800","6.46304791500",0.027
Sat Mar 30 2019 23:44:50 GMT+0000 (Coordinated Universal Time),"53.34990206600","6.46303679900",0.017
Sat Mar 30 2019 23:44:45 GMT+0000 (Coordinated Universal Time),"53.34991507000","6.46303576200",0.024
Sat Mar 30 2019 23:44:36 GMT+0000 (Coordinated Universal Time),"53.34992684300","6.46303203900",0.033
Sat Mar 30 2019 23:44:29 GMT+0000 (Coordinated Universal Time),"53.34992487800","6.46301157400",0.01
Sat Mar 30 2019 23:44:24 GMT+0000 (Coordinated Universal Time),"53.34991408500","6.46299904600",0.019
Sat Mar 30 2019 23:44:22 GMT+0000 (Coordinated Universal Time),"53.34990175100","6.46299703900",0.013
Sat Mar 30 2019 23:44:20 GMT+0000 (Coordinated Universal Time),"53.34989143700","6.46298677000",0.027
Sat Mar 30 2019 23:44:18 GMT+0000 (Coordinated Universal Time),"53.34988433000","6.46296457600",0.09
Sat Mar 30 2019 23:44:16 GMT+0000 (Coordinated Universal Time),"53.34988715800","6.46292988500",0.032
Sat Mar 30 2019 23:44:15 GMT+0000 (Coordinated Universal Time),"53.34988909900","6.46290918100",0.009
Sat Mar 30 2019 23:44:13 GMT+0000 (Coordinated Universal Time),"53.34988468600","6.46286415900",0.037
Sat Mar 30 2019 23:44:11 GMT+0000 (Coordinated Universal Time),"53.34987015200","6.46286576600",0.063
Sat Mar 30 2019 23:44:10 GMT+0000 (Coordinated Universal Time),"53.34985539500","6.46287027600",0.113
Sat Mar 30 2019 23:44:08 GMT+0000 (Coordinated Universal Time),"53.34988461200","6.46290048800",0.024
Sat Mar 30 2019 23:44:07 GMT+0000 (Coordinated Universal Time),"53.34988974000","6.46302781900",0.059
Sat Mar 30 2019 23:44:06 GMT+0000 (Coordinated Universal Time),"53.34975722300","6.46371988800",0.131
Sat Mar 30 2019 23:44:05 GMT+0000 (Coordinated Universal Time),"53.35036902700","6.46351742500",2
Sat Mar 30 2019 23:44:00 GMT+0000 (Coordinated Universal Time),"53.35000799500","6.46306053200",0.077
Sat Mar 30 2019 23:43:56 GMT+0000 (Coordinated Universal Time),"53.34999320300","6.46306284500",0.007
Sat Mar 30 2019 23:43:49 GMT+0000 (Coordinated Universal Time),"53.34997336100","6.46307342900",0.032
Sat Mar 30 2019 23:43:45 GMT+0000 (Coordinated Universal Time),"53.34995889300","6.46307247800",0.103
Sat Mar 30 2019 23:43:41 GMT+0000 (Coordinated Universal Time),"53.34994315600","6.46307502900",0.214
Sat Mar 30 2019 23:43:37 GMT+0000 (Coordinated Universal Time),"53.34993088700","6.46309590000",0.255
Sat Mar 30 2019 23:43:35 GMT+0000 (Coordinated Universal Time),"53.34991662400","6.46313699200",0.045
Sat Mar 30 2019 23:43:34 GMT+0000 (Coordinated Universal Time),"53.34992597100","6.46316070800",0.06
Sat Mar 30 2019 23:43:33 GMT+0000 (Coordinated Universal Time),"53.34998741200","6.46319744100",0.054
Sat Mar 30 2019 23:43:32 GMT+0000 (Coordinated Universal Time),"53.35055639300","6.46308829900",0.021
Sat Mar 30 2019 23:43:31 GMT+0000 (Coordinated Universal Time),"53.35087686000","6.46286942900",1.605
Sat Mar 30 2019 23:43:24 GMT+0000 (Coordinated Universal Time),"53.34994204600","6.46340857200",0.058
Sat Mar 30 2019 23:43:10 GMT+0000 (Coordinated Universal Time),"53.34993814300","6.46338661000",0.052
Sat Mar 30 2019 23:43:04 GMT+0000 (Coordinated Universal Time),"53.34992428100","6.46336391600",0.03
Sat Mar 30 2019 23:43:00 GMT+0000 (Coordinated Universal Time),"53.34993157500","6.46334481600",0.08
Sat Mar 30 2019 23:42:58 GMT+0000 (Coordinated Universal Time),"53.34994711900","6.46332190800",0.027
Sat Mar 30 2019 23:42:56 GMT+0000 (Coordinated Universal Time),"53.34995254500","6.46330376600",0.041
Sat Mar 30 2019 23:42:54 GMT+0000 (Coordinated Universal Time),"53.34995766700","6.46326789000",0.048
Sat Mar 30 2019 23:42:53 GMT+0000 (Coordinated Universal Time),"53.34993117300","6.46319541000",0.012
Sat Mar 30 2019 23:42:49 GMT+0000 (Coordinated Universal Time),"53.34989398800","6.46295526400",0.045
Sat Mar 30 2019 23:42:45 GMT+0000 (Coordinated Universal Time),"53.34988022500","6.46294484900",0.059
Sat Mar 30 2019 23:42:41 GMT+0000 (Coordinated Universal Time),"53.34986806800","6.46293382600",0.02
Sat Mar 30 2019 23:42:35 GMT+0000 (Coordinated Universal Time),"53.34986198100","6.46291208200",0.03
Sat Mar 30 2019 23:42:30 GMT+0000 (Coordinated Universal Time),"53.34985268400","6.46289348800",0.052
Sat Mar 30 2019 23:42:25 GMT+0000 (Coordinated Universal Time),"53.34984177500","6.46287747300",0.03
Sat Mar 30 2019 23:42:20 GMT+0000 (Coordinated Universal Time),"53.34983013700","6.46286568000",0.036
Sat Mar 30 2019 23:42:14 GMT+0000 (Coordinated Universal Time),"53.34982321400","6.46284808000",0.02
Sat Mar 30 2019 23:42:10 GMT+0000 (Coordinated Universal Time),"53.34983596000","6.46283785500",0.082
Sat Mar 30 2019 23:42:07 GMT+0000 (Coordinated Universal Time),"53.34985055300","6.46282027500",0.027
Sat Mar 30 2019 23:42:05 GMT+0000 (Coordinated Universal Time),"53.34986217800","6.46281091300",0.031
Sat Mar 30 2019 23:42:01 GMT+0000 (Coordinated Universal Time),"53.34987587600","6.46280132000",0.111
Sat Mar 30 2019 23:41:59 GMT+0000 (Coordinated Universal Time),"53.34988980100","6.46278905000",0.042
Sat Mar 30 2019 23:41:54 GMT+0000 (Coordinated Universal Time),"53.34990511500","6.46278410200",0.019
Sat Mar 30 2019 23:41:51 GMT+0000 (Coordinated Universal Time),"53.34991910800","6.46277329700",0.079
Sat Mar 30 2019 23:41:48 GMT+0000 (Coordinated Universal Time),"53.34993587200","6.46276253700",0.079
Sat Mar 30 2019 23:41:45 GMT+0000 (Coordinated Universal Time),"53.34992258900","6.46277903400",0.083
Sat Mar 30 2019 23:41:44 GMT+0000 (Coordinated Universal Time),"53.34986252900","6.46282443600",0.116
Sat Mar 30 2019 23:41:43 GMT+0000 (Coordinated Universal Time),"53.34970005100","6.46290946500",0.262
Sat Mar 30 2019 23:41:42 GMT+0000 (Coordinated Universal Time),"53.34836029300","6.46367256400",0.077
Sat Mar 30 2019 23:41:38 GMT+0000 (Coordinated Universal Time),"53.34999237600","6.46296135300",0.025
Sat Mar 30 2019 23:41:32 GMT+0000 (Coordinated Universal Time),"53.34999792100","6.46298239900",0.024
Sat Mar 30 2019 23:41:26 GMT+0000 (Coordinated Universal Time),"53.35000587500","6.46299935100",0.037
Sat Mar 30 2019 23:41:20 GMT+0000 (Coordinated Universal Time),"53.35001450500","6.46301398000",0.02
Sat Mar 30 2019 23:41:10 GMT+0000 (Coordinated Universal Time),"53.35002186000","6.46302942900",0.098
Sat Mar 30 2019 23:41:03 GMT+0000 (Coordinated Universal Time),"53.35002866600","6.46304756500",0.013
Sat Mar 30 2019 23:40:58 GMT+0000 (Coordinated Universal Time),"53.35004003200","6.46306259400",0.124
Sat Mar 30 2019 23:40:56 GMT+0000 (Coordinated Universal Time),"53.35005245400","6.46306801200",0.095
Sat Mar 30 2019 23:40:53 GMT+0000 (Coordinated Universal Time),"53.35006285300","6.46308276500",0.121
Sat Mar 30 2019 23:40:51 GMT+0000 (Coordinated Universal Time),"53.35008110000","6.46309257100",0.096
Sat Mar 30 2019 23:40:49 GMT+0000 (Coordinated Universal Time),"53.35010330900","6.46309474200",0.088
Sat Mar 30 2019 23:40:48 GMT+0000 (Coordinated Universal Time),"53.35011202300","6.46308014700",0.051
Sat Mar 30 2019 23:40:46 GMT+0000 (Coordinated Universal Time),"53.35013238300","6.46306842700",0.106
Sat Mar 30 2019 23:40:44 GMT+0000 (Coordinated Universal Time),"53.35015964700","6.46305099700",0.245
Sat Mar 30 2019 23:40:43 GMT+0000 (Coordinated Universal Time),"53.35018168800","6.46303905700",0.153
Sat Mar 30 2019 23:40:42 GMT+0000 (Coordinated Universal Time),"53.35021330600","6.46301194500",0.194
Sat Mar 30 2019 23:40:41 GMT+0000 (Coordinated Universal Time),"53.35026355800","6.46298073700",0.379
Sat Mar 30 2019 23:40:38 GMT+0000 (Coordinated Universal Time),"53.35025958200","6.46300983400",0.136
Sat Mar 30 2019 23:40:36 GMT+0000 (Coordinated Universal Time),"53.35024336900","6.46304694900",0.29
Sat Mar 30 2019 23:40:35 GMT+0000 (Coordinated Universal Time),"53.35023085400","6.46308366500",0.183
Sat Mar 30 2019 23:40:34 GMT+0000 (Coordinated Universal Time),"53.35021967300","6.46313460400",0.079
Sat Mar 30 2019 23:40:33 GMT+0000 (Coordinated Universal Time),"53.35021279200","6.46325701700",0.202
Sat Mar 30 2019 23:40:32 GMT+0000 (Coordinated Universal Time),"53.35022127700","6.46329239200",0.218
Sat Mar 30 2019 23:40:31 GMT+0000 (Coordinated Universal Time),"53.35022623400","6.46324639300",0.112
Sat Mar 30 2019 23:40:27 GMT+0000 (Coordinated Universal Time),"53.35010968900","6.46317974000",0.066
Sat Mar 30 2019 23:40:24 GMT+0000 (Coordinated Universal Time),"53.35009963400","6.46316440900",0.019
Sat Mar 30 2019 23:40:21 GMT+0000 (Coordinated Universal Time),"53.35008889300","6.46314967200",0.12
Sat Mar 30 2019 23:40:19 GMT+0000 (Coordinated Universal Time),"53.35007881400","6.46313636200",0.022
Sat Mar 30 2019 23:40:17 GMT+0000 (Coordinated Universal Time),"53.35006871100","6.46312387800",0.114
Sat Mar 30 2019 23:40:14 GMT+0000 (Coordinated Universal Time),"53.35005762500","6.46311295000",0.043
Sat Mar 30 2019 23:40:11 GMT+0000 (Coordinated Universal Time),"53.35004122200","6.46310118200",0.193
Sat Mar 30 2019 23:40:09 GMT+0000 (Coordinated Universal Time),"53.35002670100","6.46308835900",0.043
Sat Mar 30 2019 23:40:07 GMT+0000 (Coordinated Universal Time),"53.35001232500","6.46307122500",0.042
Sat Mar 30 2019 23:40:05 GMT+0000 (Coordinated Universal Time),"53.34999810400","6.46305953100",0.345
Sat Mar 30 2019 23:40:03 GMT+0000 (Coordinated Universal Time),"53.34997665800","6.46304119700",0.107
Sat Mar 30 2019 23:40:02 GMT+0000 (Coordinated Universal Time),"53.34996547500","6.46303535900",0.015
Sat Mar 30 2019 23:40:01 GMT+0000 (Coordinated Universal Time),"53.34995096900","6.46302682400",0.295
Sat Mar 30 2019 23:39:59 GMT+0000 (Coordinated Universal Time),"53.34995312600","6.46306050200",0.166
Sat Mar 30 2019 23:39:58 GMT+0000 (Coordinated Universal Time),"53.34996305800","6.46308066200",0.186
Sat Mar 30 2019 23:39:57 GMT+0000 (Coordinated Universal Time),"53.34998214300","6.46310639900",0.044
Sat Mar 30 2019 23:39:56 GMT+0000 (Coordinated Universal Time),"53.35004730300","6.46316677400",0.079
Sat Mar 30 2019 23:39:51 GMT+0000 (Coordinated Universal Time),"53.35013693800","6.46327101800",0.023
Sat Mar 30 2019 23:39:50 GMT+0000 (Coordinated Universal Time),"53.35012738400","6.46325275300",0.017
Sat Mar 30 2019 23:39:49 GMT+0000 (Coordinated Universal Time),"53.35011881400","6.46323460700",0.084
Sat Mar 30 2019 23:39:48 GMT+0000 (Coordinated Universal Time),"53.35011092100","6.46321596400",0.072
Sat Mar 30 2019 23:39:47 GMT+0000 (Coordinated Universal Time),"53.35010366700","6.46319647800",0.057
Sat Mar 30 2019 23:39:46 GMT+0000 (Coordinated Universal Time),"53.35009594500","6.46317642800",0.03
Sat Mar 30 2019 23:39:45 GMT+0000 (Coordinated Universal Time),"53.35008814800","6.46315578200",0.025
Sat Mar 30 2019 23:39:44 GMT+0000 (Coordinated Universal Time),"53.35007927900","6.46313211200",0.083
Sat Mar 30 2019 23:39:43 GMT+0000 (Coordinated Universal Time),"53.35007330400","6.46310780000",0.018
Sat Mar 30 2019 23:39:42 GMT+0000 (Coordinated Universal Time),"53.35008564200","6.46311397300",0.075
Sat Mar 30 2019 23:39:41 GMT+0000 (Coordinated Universal Time),"53.35010254400","6.46312387900",0.041
Sat Mar 30 2019 23:39:40 GMT+0000 (Coordinated Universal Time),"53.35012646600","6.46313897800",0.012
Sat Mar 30 2019 23:39:39 GMT+0000 (Coordinated Universal Time),"53.35015271100","6.46315694400",0.084
Sat Mar 30 2019 23:39:38 GMT+0000 (Coordinated Universal Time),"53.35017927700","6.46317625800",0.177
Sat Mar 30 2019 23:39:37 GMT+0000 (Coordinated Universal Time),"53.35021056100","6.46319987200",0.109
Sat Mar 30 2019 23:39:36 GMT+0000 (Coordinated Universal Time),"53.35023571900","6.46321213900",0.18
Sat Mar 30 2019 23:39:35 GMT+0000 (Coordinated Universal Time),"53.35025874500","6.46323922700",0.032
Sat Mar 30 2019 23:39:34 GMT+0000 (Coordinated Universal Time),"53.35029372600","6.46326654900",0.19
Sat Mar 30 2019 23:39:33 GMT+0000 (Coordinated Universal Time),"53.35037199000","6.46334638500",0.273
Sat Mar 30 2019 23:39:32 GMT+0000 (Coordinated Universal Time),"53.35042972000","6.46324074100",0.301
Sat Mar 30 2019 23:39:31 GMT+0000 (Coordinated Universal Time),"53.35089408700","6.46297078900",0.304
Sat Mar 30 2019 23:39:30 GMT+0000 (Coordinated Universal Time),"53.35088135300","6.46291710300",0.598
Sat Mar 30 2019 23:39:29 GMT+0000 (Coordinated Universal Time),"53.35091048000","6.46335912100",0.153
Sat Mar 30 2019 23:39:28 GMT+0000 (Coordinated Universal Time),"53.34916031400","6.46608188000",1.084
Sat Mar 30 2019 23:39:15 GMT+0000 (Coordinated Universal Time),"53.35009177600","6.46293917700",0.046
Sat Mar 30 2019 23:39:14 GMT+0000 (Coordinated Universal Time),"53.35008107300","6.46292780200",0.07
Sat Mar 30 2019 23:39:13 GMT+0000 (Coordinated Universal Time),"53.35007187900","6.46291601400",0.067
Sat Mar 30 2019 23:39:12 GMT+0000 (Coordinated Universal Time),"53.35006169300","6.46290440800",0.074
Sat Mar 30 2019 23:39:10 GMT+0000 (Coordinated Universal Time),"53.35004561100","6.46288560900",0.045
Sat Mar 30 2019 23:39:08 GMT+0000 (Coordinated Universal Time),"53.35002341800","6.46286120100",0.104
Sat Mar 30 2019 23:39:07 GMT+0000 (Coordinated Universal Time),"53.35000899300","6.46284455200",0.094
Sat Mar 30 2019 23:39:06 GMT+0000 (Coordinated Universal Time),"53.34999382900","6.46282688400",0.032
Sat Mar 30 2019 23:39:05 GMT+0000 (Coordinated Universal Time),"53.34997863000","6.46281268500",0.083
Sat Mar 30 2019 23:39:04 GMT+0000 (Coordinated Universal Time),"53.34996932700","6.46279738300",0.052
Sat Mar 30 2019 23:39:03 GMT+0000 (Coordinated Universal Time),"53.34995992600","6.46278057200",0.09
Sat Mar 30 2019 23:39:02 GMT+0000 (Coordinated Universal Time),"53.34994851500","6.46276080700",0.061
Sat Mar 30 2019 23:39:01 GMT+0000 (Coordinated Universal Time),"53.34993677600","6.46273832100",0.006
Sat Mar 30 2019 23:39:00 GMT+0000 (Coordinated Universal Time),"53.34992512100","6.46271487100",0.152
Sat Mar 30 2019 23:38:59 GMT+0000 (Coordinated Universal Time),"53.34991098600","6.46269263700",0.134
Sat Mar 30 2019 23:38:58 GMT+0000 (Coordinated Universal Time),"53.34989667400","6.46266717700",0.063
Sat Mar 30 2019 23:38:57 GMT+0000 (Coordinated Universal Time),"53.34987749200","6.46263449800",0.174
